algo,p1,p2,mean_run,p3,upper_bound,itiration,real_cost
dsa0.6,0.2,1.0,2,1.0,10,185,7121
dsa0.6,0.2,1.0,2,1.0,10,186,7121
dsa0.6,0.2,1.0,2,1.0,10,187,7121
dsa0.6,0.2,1.0,2,1.0,10,188,7121
dsa0.6,0.2,1.0,2,1.0,10,189,7121
dsa0.6,0.2,1.0,2,1.0,10,190,7121
dsa0.6,0.2,1.0,2,1.0,10,191,7121
dsa0.6,0.2,1.0,2,1.0,10,192,7121
dsa0.6,0.2,1.0,2,1.0,10,193,7121
dsa0.6,0.2,1.0,2,1.0,10,194,7121
dsa0.6,0.2,1.0,2,1.0,10,195,7121
dsa0.6,0.2,1.0,2,1.0,10,196,7121
dsa0.6,0.2,1.0,2,1.0,10,197,7121
dsa0.6,0.2,1.0,2,1.0,10,198,7121
dsa0.6,0.2,1.0,2,1.0,10,199,7121
